session_name,day,trial,camera,phase,ID,treatment,information,duration_s,total_time_moving,prop_time_moving,latency_to_moving,mean_velocity_cm,reaction_time_ind1,reaction_distance_from_dems,reaction_time_ind2,reaction_time_ind3,reaction_time_ind4,reaction_time_demonstrators,prop_time_moving_ind2,prop_time_moving_ind3,prop_time_moving_ind4,prop_time_moving_demonstrators,latency_to_moving_ind2,latency_to_moving_ind3,latency_to_moving_ind4,latency_to_moving_demonstrators,total_time_near_edge,prop_time_near_edge,mean_dist_to_edge_cm,total_time_near_demonstrator,prop_time_near_demonstrator,mean_dist_to_top_cm,recovery_time,returned_to_baseline,recovery_similarity_before,recovery_similarity_after,baseline_velocity_mean,baseline_velocity_sd,baseline_prop_moving_mean,baseline_prop_moving_sd,recovery_time_ind2,returned_to_baseline_ind2,baseline_prop_moving_sd_ind2,recovery_time_ind3,returned_to_baseline_ind3,baseline_prop_moving_sd_ind3,recovery_time_ind4,returned_to_baseline_ind4,baseline_prop_moving_sd_ind4,recovery_time_demonstrators,time_near_edge_pre_recovery,time_near_demonstrator_pre_recovery,time_moving_pre_recovery,mean_dist_to_edge_pre_recovery,mean_dist_to_demonstrator_pre_recovery,weight,demonstrator_id,duration_m
d2-t1-TZ9-t-2TY3-i,2,1,9,trial,2TY3-i,TY,IB,5401,56.71666666666667,0.6300685058322533,15.45,0.6311786093994659,0,0.6609020394778837,0,0,0,0,0.4510275874837993,0.7294945380485095,0.7180151823736345,0.6328457693019811,22.016666666666666,15.533333333333333,12.216666666666667,16.58888888888889,61.2,0.6798740973893723,2.5996730898646443,48.11666666666667,0.534530642473616,4.630960602052515,NA,FALSE,NA,NA,0.8631113709736117,0.8193625356233615,0.9744444444444447,0.15789290460289856,NA,FALSE,0,88.5,TRUE,0.06655533900758175,38.46666666666667,TRUE,0.24169303552457688,63.483333333333334,61.2,48.11666666666667,56.71666666666667,2.5996730898646443,4.630960602052515,0.1256,36,90.01666666666667
d2-t2-TZ1-b-2TY3-d,2,2,1,baseline,2TY3-d,TY,IA,1200,17.916666666666668,0.8958333333333334,0,1.2411692108383685,337,0.9071016499489574,389,66,187,214,0.9716666666666667,0.89,0.8791666666666667,0.9136111111111112,0,0,0,0,18.316666666666666,0.9158333333333334,1.411742624099818,16.316666666666666,0.8158333333333333,2.4307035093037057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1657,54,20
d2-t2-TZ1-t-2TY3-d,2,2,1,trial,2TY3-d,TY,IA,5401,76.75,0.8526198852064433,8.966666666666667,1.3149501691834307,4,2.404611392172054,0,0,0,0,0.8587298648398445,0.8892797630068506,0.8279948157748566,0.8586681478738506,8.066666666666666,8.866666666666667,9.45,8.794444444444444,85.4,0.9487132012590261,1.2239223185850552,83.31666666666666,0.9255693390112942,1.5369497590705952,11.783333333333333,TRUE,0.7665363799494984,0.9549352475025807,1.2079011183225534,1.0478029654615526,0.8611111111111093,0.3460228327239093,12.283333333333333,TRUE,0.1907643881491875,11.8,TRUE,0.29260865417200377,11.866666666666667,TRUE,0.32383768179108047,11.983333333333333,10.083333333333334,10.083333333333334,1.25,1.439541620627316,1.439541620627316,0.1657,54,90.01666666666667
d2-t2-TZ10-b-2TY3-d,2,2,10,baseline,2TY3-d,TY,IA,1200,16.7,0.835,0,1.3126019591590652,0,0.6215519571915673,0,0,0,0,0.5333333333333333,0.8591666666666666,0.9341666666666667,0.7755555555555556,0.6,0,0,0.2,19.383333333333333,0.9691666666666666,1.0813898068085592,18.333333333333332,0.9166666666666666,1.5835291591536464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1453,18,20
d2-t2-TZ10-t-2TY3-d,2,2,10,trial,2TY3-d,TY,IA,5401,30.483333333333334,0.3386409924088132,35.766666666666666,0.5919429074610256,0,3.4187613838134476,107,0,0,35.66666666666667,0.35826698759488984,0.2555082392149602,0.42325495278652103,0.34567672653212367,23.7,37.833333333333336,24.866666666666667,28.8,85.96666666666667,0.9550083317904092,1.5271703383997757,72.9,0.8098500277726347,3.0078659643851515,88.6,TRUE,0.6597851522786866,0.9546801853322364,1.300024045270722,1.5207109333386386,0.8099999999999995,0.39251903165496044,NA,FALSE,0.49996168435566773,NA,FALSE,0.36473519666745985,88.68333333333334,TRUE,0.2608278085585694,88.68333333333334,83.83333333333333,70.76666666666667,28.666666666666668,1.5402477273033046,3.056886656934827,0.1453,18,90.01666666666667
d2-t2-TZ2-b-2TZ3-d,2,2,2,baseline,2TZ3-d,TZ,IA,1200,17.85,0.8925,0,1.1394568368165015,263,6.313827014460364,307,442,830,526.3333333333334,0.9341666666666667,0.835,0.9416666666666667,0.9036111111111111,0,0,0,0,11.2,0.56,3.08502633433113,9.716666666666667,0.48583333333333334,4.085295470774257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1782,26,20
d2-t2-TZ2-b-2TX2-i,2,2,2,baseline,2TX2-i,TX,IB,1200,19.183333333333334,0.9591666666666666,0,1.4422148213352033,248,2.394095137572439,0,NA,147,73.5,0.6125,0.0275,0.98,0.54,0,0,0,0,16.15,0.8075,1.8780862347582703,14.85,0.7425,2.77291591980615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1549,52,20
d2-t2-TZ2-t-2TZ3-d,2,2,2,trial,2TZ3-d,TZ,IA,5401,51.35,0.5704499166820959,17.183333333333334,0.5498680078542674,6,11.38736938363846,0,5,16,7,0.7654138122569895,0.8046658026291428,0.8596556193297538,0.8099117447386287,0.1,10.1,0,3.4,68.43333333333334,0.7602295871134975,2.2954142739570007,59.9,0.6654323273467876,3.6687860772740564,79.43333333333334,TRUE,0.8289717334903086,0.8685739610742271,1.0505238684791811,0.9585065414198125,0.8944444444444442,0.3074387758800079,81.86666666666666,TRUE,0.2831287839361515,34.516666666666666,TRUE,0.41296501824118614,81.86666666666666,TRUE,0.2679704870513533,66.08333333333333,62.05,54.46666666666667,40.75,2.1698850080512684,3.5306121996055397,0.1782,26,90.01666666666667
d2-t2-TZ2-t-2TX2-i,2,2,2,trial,2TX2-i,TX,IB,5401,57.3,0.6365487872616182,12.683333333333334,0.7025751045544738,0,0.9216072484117681,0,0,0,0,0.21236807998518792,0.34086280318459544,0.3008702092205147,0.28470036413009936,29,28.9,23.183333333333334,27.02777777777778,83.31666666666666,0.9255693390112942,1.3166090726471875,80.83333333333333,0.8979818552119978,1.832038646938939,87,TRUE,0.7507822896022786,0.8515274352424846,1.4689949882179087,1.553178164424976,0.9488888888888896,0.22034680140829474,NA,FALSE,0.4943619836278914,NA,FALSE,NA,NA,FALSE,0.12381685774869636,NA,79.36666666666666,76.88333333333334,53.9,1.3287079685863987,1.8677859458200343,0.1549,52,90.01666666666667
d2-t2-TZ3-b-2TY1-d,2,2,3,baseline,2TY1-d,TY,IA,1200,0.05,0.0025,NA,2.857762389137955e-16,1,16.026350392157905,21,47,5,24.333333333333332,0.8825,0.86,0.9,0.8808333333333334,0,0,0,0,20,1,0.4438412644226759,0,0,16.026350392157905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,20
d2-t2-TZ3-b-2TX2-i,2,2,3,baseline,2TX2-i,TX,IB,1200,16.5,0.825,1.1666666666666667,0.5327436512092695,3,9.937217357686135,0,2,0,0.6666666666666667,0.5175,0.725,0.6933333333333334,0.6452777777777777,3.45,0.16666666666666666,0.6833333333333333,1.4333333333333333,4.3,0.215,4.459120362367805,0.31666666666666665,0.015833333333333335,9.91522606937932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0868,16,20
d2-t2-TZ3-t-2TX2-i,2,2,3,trial,2TX2-i,TX,IB,5401,72.13333333333334,0.8013330864654694,5.683333333333334,0.6016041244831741,2,0.28005995280134816,0,0,0,0,0.5321236807998518,0.366969079800037,0.26272912423625255,0.38727396161204714,18.4,21.716666666666665,22.916666666666668,21.011111111111113,50.96666666666667,0.5661914460285132,2.7762987498310334,20.566666666666666,0.22847620810960934,8.390838273680732,10.833333333333334,TRUE,0.5478138208006108,0.901565910297323,0.5400428398101847,0.5839108153134872,0.8666666666666664,0.3401236443371051,21.183333333333334,TRUE,0.4956603168223913,NA,FALSE,0.4400874060665352,NA,FALSE,0.4252722742317609,21.183333333333334,9.9,9.9,2.1666666666666665,0.5678475110148107,0.5678475110148107,0.0868,16,90.01666666666667
d2-t2-TZ4-b-2TX1-d,2,2,4,baseline,2TX1-d,TX,IA,1200,11.85,0.5925,0,1.4805081652732233,12,1.6243412959345256,146,108,96,116.66666666666667,0.9816666666666667,0.6358333333333334,0.8916666666666667,0.836388888888889,0,0,0,0,19.883333333333333,0.9941666666666666,0.848741994600858,18.516666666666666,0.9258333333333333,1.1020236425768213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1683,46,20
d2-t2-TZ4-t-2TX1-d,2,2,4,trial,2TX1-d,TX,IA,5401,55.2,0.6132197741159044,12.816666666666666,1.8424503052896253,0,1.65607050457016,10,6,0,5.333333333333333,0.7778189224217738,0.8398444732456952,0.8628031845954452,0.8268221934209714,12.516666666666667,7.283333333333333,6.516666666666667,8.772222222222222,88.11666666666666,0.9788927976300685,0.9804077307417238,80.71666666666667,0.8966857989261248,1.8139224908502338,17.016666666666666,TRUE,0.782157684100491,0.8951012256475761,1.5129282690039385,2.0733206368035244,0.598888888888889,0.49039595916140577,18.416666666666668,TRUE,0.13620834369034487,16.916666666666668,TRUE,0.4887613455948841,18.366666666666667,TRUE,0.21575562147198524,17.9,15.633333333333333,14.833333333333334,2.183333333333333,0.7498784226068945,1.0206359452592877,0.1683,46,90.01666666666667
d2-t2-TZ5-b-2TZ3-i,2,2,5,baseline,2TZ3-i,TZ,IB,1200,19.8,0.99,0,1.5015343919497708,327,1.430869578600665,76,1122,45,414.33333333333337,0.9916666666666667,0.9933333333333333,0.9441666666666667,0.9763888888888889,0,0,0,0,14.583333333333334,0.7291666666666666,2.2297854912089083,12.316666666666666,0.6158333333333333,4.195759463219041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1307,8,20
d2-t2-TZ5-t-2TZ3-i,2,2,5,trial,2TZ3-i,TZ,IB,5401,86.86666666666666,0.9650064802814293,1.05,1.1053427749373665,0,3.1485514639607297,0,0,0,0,0.7970746158118867,0.8579892612479171,0.7724495463803,0.8091711411467012,1.3,9.283333333333333,7.716666666666667,6.1,58.06666666666667,0.6450657285687835,2.596219238815061,46.11666666666667,0.5123125347157934,4.806261665294878,5.966666666666667,TRUE,0.8653719270093504,0.8789136896045817,1.2005357857444219,0.9511206864087164,0.9866666666666668,0.11476144430512614,58.733333333333334,TRUE,0.06655533900758191,21.983333333333334,TRUE,0.09391313104893075,22.116666666666667,TRUE,0.2376188889245713,34.27777777777778,1.5666666666666667,1.5333333333333334,2.8833333333333333,3.1124900869816172,3.5588341232951297,0.1307,8,90.01666666666667
d2-t2-TZ6-b-2TZ2-i,2,2,6,baseline,2TZ2-i,TZ,IB,1200,17.6,0.88,0,0.9584021196785988,20,0.5412065621477244,118,0,0,39.33333333333333,0.9025,0.7425,0.9233333333333333,0.8561111111111112,0,0,0,0,16.8,0.84,1.2766119975355728,14.416666666666666,0.7208333333333333,2.9275496054377803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1724,20,20
d2-t2-TZ6-b-2TZ3-i,2,2,6,baseline,2TZ3-i,TZ,IB,1200,15.416666666666666,0.7708333333333334,0,0.8506151462821818,19,1.2643503490578072,29,21,21,23.666666666666668,0.9425,0.9233333333333333,0.9566666666666667,0.9408333333333333,0,0,0,0,14.333333333333334,0.7166666666666667,2.3051819335662374,11.85,0.5925,4.8349770684658715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2153,44,20
d2-t2-TZ6-t-2TZ2-i,2,2,6,trial,2TZ2-i,TZ,IB,5401,83.78333333333333,0.9307535641547862,0.9166666666666666,0.8826271577731115,0,2.5189681023848487,223,0,0,74.33333333333334,0.8633586372893909,0.6352527309757452,0.819663025365673,0.7727581312102697,0,8.683333333333334,3.15,3.9444444444444446,63.93333333333333,0.7102388446583966,2.0638423914844575,48.483333333333334,0.5386039622292168,4.425473000376744,6.216666666666667,TRUE,0.7537926715399846,0.8835865861785517,1.0197783763698818,0.875270739174213,0.906666666666667,0.29106073507374486,14.416666666666666,TRUE,0.31306372957661377,15.05,TRUE,0.46320555585310147,11.666666666666666,TRUE,0.2926086541720038,13.71111111111111,4.766666666666667,4.766666666666667,3.283333333333333,0.8265835173230223,1.0378572835127504,0.1724,20,90.01666666666667
d2-t2-TZ6-t-2TZ3-i,2,2,6,trial,2TZ3-i,TZ,IB,5401,48.31666666666667,0.5367524532493982,15.883333333333333,0.6934643766803837,0,1.121425813214323,0,3,2,1.6666666666666667,0.6763562303277171,0.6250694315867432,0.749305684132568,0.6835771153490094,15.483333333333333,13.683333333333334,9.733333333333333,12.966666666666667,78.68333333333334,0.8740973893723385,1.6935375003288082,69.36666666666666,0.7705980374004814,3.128373853257413,NA,FALSE,NA,NA,0.9543576710703788,1.0011997924119556,0.8500000000000001,0.3572699599030972,NA,FALSE,0.19076438814918703,NA,FALSE,0.10488029560352806,NA,FALSE,0.06655533900758195,NA,78.68333333333334,69.36666666666666,48.31666666666667,1.6935375003288082,3.128373853257413,0.2153,44,90.01666666666667
d2-t2-TZ7-b-2TX1-i,2,2,7,baseline,2TX1-i,TX,IB,1200,10.716666666666667,0.5358333333333334,1.5,0.5972980477064207,0,0.9921889182471407,50,0,78,42.666666666666664,0.7675,0.8141666666666667,0.8491666666666666,0.8102777777777778,0,0.3333333333333333,0,0.1111111111111111,18.083333333333332,0.9041666666666667,1.5008407884466464,18.066666666666666,0.9033333333333333,1.5145510429587428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132,28,20
d2-t2-TZ7-t-2TX1-i,2,2,7,trial,2TX1-i,TX,IB,5401,34.63333333333333,0.3847435660062951,18.75,0.43383260679895763,0,1.6858444893617552,0,0,0,0,0.7302351416404369,0.6595074986113683,0.6857989261247917,0.691847188792199,5.85,4.65,6.416666666666667,5.638888888888888,79.56666666666666,0.8839103869653768,1.6397518888389537,75.33333333333333,0.8368820588779856,2.2731162911074922,20.283333333333335,TRUE,0.7304473156353554,0.8049272023468235,0.6119618078248266,0.9493255861910009,0.5422222222222227,0.49849111096863463,18.1,TRUE,0.43389342315512497,17.166666666666668,TRUE,0.3815984179920216,30.733333333333334,TRUE,0.39599246942624555,22,18.966666666666665,18.966666666666665,0.9333333333333333,1.116312217884246,1.116312217884246,0.132,28,90.01666666666667
d2-t2-TZ8-b-2TY1-i,2,2,8,baseline,2TY1-i,TY,IB,1200,15.066666666666666,0.7533333333333333,0,1.6636889537210318,0,2.8566980732762124,69,114,657,280,0.9808333333333333,0.935,0.9941666666666666,0.97,0,0,0,0,18.116666666666667,0.9058333333333334,1.3838037050731804,14.65,0.7325,3.339606781183162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1468,24,20
d2-t2-TZ8-b-2TY2-i,2,2,8,baseline,2TY2-i,TY,IB,1200,17.166666666666668,0.8583333333333333,0,0.6290898176362216,12,1.0932125659189205,NA,NA,45,45,1,1,0.9291666666666667,0.9763888888888889,0,0,0,0,19.9,0.995,1.164234587317861,19.9,0.995,1.1652169195092408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1876,48,20
d2-t2-TZ8-t-2TY1-i,2,2,8,trial,2TY1-i,TY,IB,5401,22.766666666666666,0.2529161266432142,31.666666666666668,0.3689693638361616,0,1.0520374136107704,22,0,22,14.666666666666666,0.5680429550083318,0.46972782817996667,0.5728568783558601,0.5368758871813861,0,30.783333333333335,0,10.261111111111113,80.18333333333334,0.8907609701907054,1.5522446691116132,64.68333333333334,0.7185706350675801,4.341516576928902,88.13333333333334,TRUE,0.7268093708752319,0.9413641613195873,2.007650932998785,1.9017156592897846,0.8288888888888885,0.37681542601440077,NA,FALSE,0.12381685774869651,88.68333333333334,TRUE,0.2420704541941391,88.68333333333334,TRUE,0.08789691831157449,88.68333333333334,77.88333333333334,62.38333333333333,20.716666666666665,1.5711783857496249,4.433555006007629,0.1468,24,90.01666666666667
d2-t2-TZ8-t-2TY2-i,2,2,8,trial,2TY2-i,TY,IB,5401,49.666666666666664,0.5517496759859285,5.5,0.6298092070305594,2,0.6114351324361381,2,0,4,2,0.44102943899277913,0.542121829290872,0.4493612294019626,0.4775041658952046,24.266666666666666,21.933333333333334,0,15.4,85.36666666666666,0.9483428994630624,1.224521033673212,79.71666666666667,0.8855767450472135,2.3163454133677512,78.55,TRUE,0.8261279329527917,0.8408134087673033,0.6485775888569745,0.6982285324229056,0.9311111111111112,0.25340591821615494,88.51666666666667,TRUE,0,72.81666666666666,TRUE,0,75.93333333333334,TRUE,0.17068207081946762,79.08888888888889,73.81666666666666,69.11666666666666,40.016666666666666,1.253540303553271,2.3784321928973635,0.1876,48,90.01666666666667
d2-t2-TZ9-b-2TZ1-d,2,2,9,baseline,2TZ1-d,TZ,IA,1200,19.833333333333332,0.9916666666666667,0,1.2229295590999252,52,3.8718302989359654,24,376,203,201,0.9833333333333333,0.9925,0.9916666666666667,0.9891666666666666,0,0,0,0,12.45,0.6225,2.507285974047842,10.8,0.54,3.7021152480951374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1019,50,20
d2-t2-TZ9-t-2TZ1-d,2,2,9,trial,2TZ1-d,TZ,IA,5401,36.2,0.4021477504165895,29.1,0.34173310687706754,2,8.02411833171785,0,6,6,4,0.5215700796148861,0.31234956489538973,0.2727272727272727,0.3688823057458495,31.9,51.5,39.35,40.916666666666664,55.266666666666666,0.6139603777078319,2.620613434513892,41.833333333333336,0.46472875393445656,5.359322458637683,NA,FALSE,NA,NA,1.2996370691034227,0.9106697043160185,0.9966666666666667,0.057670769773934455,NA,FALSE,0,NA,FALSE,0.09955406689742753,NA,FALSE,0.08789691831157442,NA,55.266666666666666,41.833333333333336,36.2,2.620613434513892,5.359322458637683,0.1019,50,90.01666666666667
d3-t2-TZ1-b-3TY1-i,3,2,1,baseline,3TY1-i,TY,IB,1200,6.95,0.3475,9.216666666666667,0.7607499122751431,0,0.436623363890112,0,96,0,32,0.8058333333333333,0.6225,0.64,0.6894444444444444,0.13333333333333333,0,0,0.044444444444444446,19.85,0.9925,0.9589802838272234,19.133333333333333,0.9566666666666667,1.0548873695067567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1188,1,20
d3-t2-TZ1-t-3TY1-i,3,2,1,trial,3TY1-i,TY,IB,5401,43.45,0.48268839103869654,38.05,1.0152331812470041,0,0.5732428085239534,8,0,8,5.333333333333333,0.6443251249768561,0.6145158304017775,0.5924828735419366,0.6171079429735234,29.983333333333334,16.433333333333334,0,15.472222222222223,87.15,0.9681540455471209,1.023615433777431,82.2,0.9131642288465099,1.616003473140577,39.6,TRUE,0.6739447337558697,0.9482781469880617,0.9609768251695278,1.5884542109609177,0.46333333333333054,0.4989310040775272,34.666666666666664,TRUE,0.32772440800695213,24.966666666666665,TRUE,0.452455911113636,34.03333333333333,TRUE,0.47359521078726574,31.22222222222222,38,37.983333333333334,0.8333333333333334,0.991694449699404,1.0765004187280516,0.1188,1,90.01666666666667
d3-t2-TZ10-b-3TZ2-d,3,2,10,baseline,3TZ2-d,TZ,IA,1200,11.733333333333333,0.5866666666666667,2.75,0.737276276868302,0,0.7384707795469525,0,0,0,0,0.2633333333333333,0.26,0.5683333333333334,0.3638888888888889,9.7,0.65,3.316666666666667,4.555555555555555,18.133333333333333,0.9066666666666666,1.3820465036902967,17.683333333333334,0.8841666666666667,1.4200933449195983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,20
d3-t2-TZ10-t-3TZ2-d,3,2,10,trial,3TZ2-d,TZ,IA,5401,29.766666666666666,0.3306795037955934,5.116666666666666,0.48424132519208374,5,3.7542012313858777,6,0,0,2,0.2725421218292909,0.2501388631734864,0.3249398259581559,0.28254027032031104,27.983333333333334,39.65,16.783333333333335,28.13888888888889,74.8,0.8309572301425662,1.5895625852924886,69.2,0.7687465284206628,2.3489029095534764,NA,FALSE,NA,NA,0.883945631746219,1.1128828925922398,0.6288888888888877,0.4833707297616491,55.38333333333333,TRUE,0.4716666306365806,54.93333333333333,TRUE,0.4545272071932033,55.03333333333333,TRUE,0.47894747207140304,55.11666666666667,74.8,69.2,29.766666666666666,1.5895625852924886,2.3489029095534764,NA,17,90.01666666666667
d3-t2-TZ2-b-3TZ2-i,3,2,2,baseline,3TZ2-i,TZ,IB,1200,3.8666666666666667,0.19333333333333333,7.183333333333334,0.2589854755178027,0,5.116479622766951,0,0,0,0,0.060833333333333336,0.04583333333333333,0.105,0.07055555555555555,19.116666666666667,NA,7.55,13.333333333333334,10.133333333333333,0.5066666666666667,3.4715654953443855,10,0.5,3.5270348218071215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137,51,20
d3-t2-TZ2-b-3TY3-d,3,2,2,baseline,3TY3-d,TY,IA,1200,0.03333333333333333,0.0016666666666666668,NA,1.7726374412402685e-16,0,1.9198592867206734,13,4,17,11.333333333333334,0.6116666666666667,0.46416666666666667,0.58,0.5519444444444445,0.06666666666666667,2.533333333333333,0,0.8666666666666667,20,1,1.31087950044009,20,1,1.9198592867206727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165,25,20
d3-t2-TZ2-t-3TZ2-i,3,2,2,trial,3TZ2-i,TZ,IB,5400,51.8,0.5755555555555556,10.516666666666667,0.7432165695212442,0,3.6449841047038394,0,0,0,0,0.4968518518518519,0.3711111111111111,0.30814814814814817,0.3920370370370371,15.566666666666666,24.983333333333334,39.03333333333333,26.52777777777778,67.4,0.7488888888888889,2.0694058534882873,59.8,0.6644444444444444,2.829186055477806,11.783333333333333,TRUE,0.829739662568089,0.9704761482989647,0.2828304215642107,0.529719949110866,0.25777777777777916,0.43765422268955034,11.95,TRUE,0.2731574716638627,11.466666666666667,TRUE,0.23966719808639925,11.466666666666667,TRUE,0.3471799628220102,11.627777777777776,0,0,0.08333333333333333,4.695540456147128,4.695540456147128,0.137,51,90
d3-t2-TZ2-t-3TY3-d,3,2,2,trial,3TY3-d,TY,IA,5401,19.783333333333335,0.21977411590446214,53.333333333333336,0.48401472303958976,0,1.7778883441039672,0,0,140,46.66666666666667,0.3614145528605814,0.5443436400666544,0.39418626180336974,0.4333148182435352,26.45,26.366666666666667,37,29.938888888888886,89.95,0.9992593964080726,1.2410891475474015,87.56666666666666,0.9727828179966673,1.6832333344259502,18.4,TRUE,0.9774280652048762,0.9873468302395865,9.870937361043911e-17,2.9612812083131547e-15,0.002222222222222266,0.047114226512634395,27.633333333333333,TRUE,0.4804234981645373,23.566666666666666,TRUE,0.500069207915739,38.083333333333336,TRUE,0.4832043670623878,29.761111111111113,17.466666666666665,17.466666666666665,0,1.4264736523157282,1.7949660269594252,0.165,25,90.01666666666667
d3-t2-TZ3-b-3TY3-i,3,2,3,baseline,3TY3-i,TY,IB,1200,19.933333333333334,0.9966666666666667,0,4.167351027989194,70,8.458577142958255,26,NA,798,412,0.9691666666666666,1,0.9833333333333333,0.9841666666666666,0,0,0,0,19.433333333333334,0.9716666666666667,0.6069519165420586,18.216666666666665,0.9108333333333334,1.1209537782025458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179,41,20
d3-t2-TZ3-b-3TX2-d,3,2,3,baseline,3TX2-d,TX,IA,1200,8.4,0.42,0,0.4226162260092008,2,0.40967761091709304,0,0,0,0,0.13833333333333334,0.4008333333333333,0.1625,0.2338888888888889,3.783333333333333,0,4.066666666666666,2.6166666666666667,17.816666666666666,0.8908333333333334,1.1744640898038208,17.233333333333334,0.8616666666666667,1.516377933723956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1088,15,20
d3-t2-TZ3-t-3TY3-i,3,2,3,trial,3TY3-i,TY,IB,5401,71.36666666666666,0.792816145158304,13.95,3.17107855189732,0,0.4950466317130623,0,0,0,0,0.8207739307535642,0.7944825032401407,0.7968894649139048,0.8040486329692033,3.283333333333333,12.183333333333334,3.216666666666667,6.227777777777778,81.8,0.9087206072949454,1.1387343366097629,68.63333333333334,0.7624513978892797,2.690635890571089,52.46666666666667,TRUE,0.8875625603457564,0.961144171525558,4.930225826145968,1.8835169036893962,1,0,52.46666666666667,TRUE,0.17960530202677494,50.18333333333333,TRUE,0,53.1,TRUE,0.14748750651470774,51.916666666666664,44.13333333333333,31.266666666666666,33.666666666666664,1.6806221268650166,4.319163845841267,0.179,41,90.01666666666667
d3-t2-TZ3-t-3TX2-d,3,2,3,trial,3TX2-d,TX,IA,5401,50.03333333333333,0.5558229957415294,25.216666666666665,0.5312941244847577,0,0.5043270726087679,0,0,0,0,0.1566376596926495,0.3175337900388817,0.34419551934826886,0.2727889896932667,50.43333333333333,28.916666666666668,28.483333333333334,35.94444444444444,78.68333333333334,0.8740973893723385,1.4123255671292283,62.31666666666667,0.6922792075541566,3.502119403418875,25.766666666666666,TRUE,0.7901233619572167,0.9688238982162753,0.37559975321244743,0.5168209757406198,0.3266666666666655,0.46925496531140676,29.35,TRUE,0.27315747166386795,29.583333333333332,TRUE,0.48154162686177776,28.966666666666665,TRUE,0.36577570655677094,29.3,25.316666666666666,25.316666666666666,0.25,0.4720268203666685,0.4720268203666685,0.1088,15,90.01666666666667
d3-t2-TZ4-b-3TX3-i,3,2,4,baseline,3TX3-i,TX,IB,1200,2.533333333333333,0.12666666666666668,4.25,0.2590291550913149,0,0.9442709354013181,0,0,27,9,0.44,0.41,0.5625,0.4708333333333333,0.9,0.9333333333333333,0,0.611111111111111,19.683333333333334,0.9841666666666666,1.5686712268767646,18.816666666666666,0.9408333333333333,1.6614632082730172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1108,9,20
